OBJECTID,Collection_Date,Site_Name,Lat,Long,Nitrate,Nitrite,Nitrogen,Temperature,Conductivity,pH,Dissolved_Oxygen,Total_Dissolved_Solids,Flow,Turbidity,Elevation
6794,2015-07-21,NEZPERCETRIBE_WQX-01508A,46.43000474,-116.6597123,,,,21.8,,9.07,8.87,13,,3.58,408.9101257
6795,2015-02-11,NEZPERCETRIBE_WQX-01508A,46.43000474,-116.6597123,,,,6.75,,7.19,11.43,10.1,,17.8,408.9101257
6796,2015-06-24,NEZPERCETRIBE_WQX-01508A,46.43000474,-116.6597123,,,,17.7,,7.47,8.55,12,,4.75,408.9101257
6797,2015-05-26,NEZPERCETRIBE_WQX-01508A,46.43000474,-116.6597123,,,,11.9,,7.38,8.26,9,,3.23,408.9101257
6798,2015-09-21,NEZPERCETRIBE_WQX-01508A,46.43000474,-116.6597123,,,,17.3,,7.96,8.72,23,,2.49,408.9101257
6799,2015-01-06,NEZPERCETRIBE_WQX-01508A,46.43000474,-116.6597123,,,,5.33,,7.31,11.85,7.9,,9.68,408.9101257
6800,2015-04-22,NEZPERCETRIBE_WQX-01508A,46.43000474,-116.6597123,,,,9.9,,7.13,11.11,7,,5.49,408.9101257
6801,2015-03-17,NEZPERCETRIBE_WQX-01508A,46.43000474,-116.6597123,,,,6.92,,7.53,11.51,9.6,,8.37,408.9101257
6802,2014-12-10,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,6.52,,7.87,10.68,16.7,,2.62,353.8149109
6803,2015-07-21,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,19.8,,8.76,8.52,13,,2.02,353.8149109
6804,2015-05-26,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,16.2,,8.23,9.14,13.5,,16.7,353.8149109
6805,2015-03-17,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,8.13,,7.69,11.27,16.2,,28.9,353.8149109
6806,2015-06-24,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,19.2,,8.31,9.07,14.5,,6.02,353.8149109
6807,2015-02-10,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,8,,7.16,11.38,15.5,,301,353.8149109
6808,2015-09-21,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,15.4,,8.48,9.23,22,,2.55,353.8149109
6809,2015-04-22,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,11.7,,8.27,10.9,12.5,,22.4,353.8149109
6810,2015-01-06,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,3,,7.59,12.72,13.7,,24.5,353.8149109
6811,2016-08-26,NEZPERCETRIBE_WQX-01801A,46.45597778,-116.6588694,,,,16,,8.37,9.24,20.6,,1.89,353.8149109
6812,2017-10-25,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,5.3,,7.98,12.32,289,,13.6,1071.429932
6813,2017-12-18,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,1.1,,7.4,11.41,296,,2.92,1071.429932
6814,2017-11-29,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,1.8,,7.81,12.78,257,,4.53,1071.429932
6815,2018-09-18,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,8.3,,8.27,11.79,299,,4.75,1071.429932
6816,2018-05-09,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,14.5,,8.06,9.82,238,,9.5,1071.429932
6817,2018-08-28,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,10.6,,7.76,9.8,328,,7.68,1071.429932
6818,2018-04-11,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,10.7,,7.64,10.42,186,,28.9,1071.429932
6819,2018-02-07,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,5.3,,7.51,11.38,199,,11.5,1071.429932
6820,2018-06-27,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,14,,8,9.78,284,,8.24,1071.429932
6821,2018-07-25,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,16.3,,7.39,9.6,280,,8.26,1071.429932
6822,2018-01-11,NEZPERCETRIBE_WQX-01101A,46.27653056,-116.5217944,,,,1,,7.44,11.4,227,,5.6,1071.429932
6823,2016-11-17,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,5.1,,8.2,12,251,,4.29,865.6260986
6824,2016-12-06,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,1.3,,8.3,12.64,462,,2.98,865.6260986
6825,2016-10-19,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,8.9,,8.07,10.81,142,,5.73,865.6260986
6826,2016-09-15,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,10.9,,8.27,10.22,157,,14.8,865.6260986
6827,2017-02-14,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,3.4,,7.76,12.45,369,,12.3,865.6260986
6828,2017-06-26,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,15.1,,7.63,9.35,170,,7.46,865.6260986
6829,2017-05-23,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,10.1,,7.31,11.28,146,,10.1,865.6260986
6830,2017-03-16,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,4.7,,7.52,12.04,129,,50.5,865.6260986
6831,2017-01-25,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,1.6,,8,12.63,556,,3.15,865.6260986
6832,2017-01-30,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,1.7,,7.99,12.62,433,,2.97,865.6260986
6833,2017-04-19,NEZPERCETRIBE_WQX-03821A,46.29749387,-116.5944304,,,,6.4,,7.69,11.55,177,,11.6,865.6260986
6834,2014-12-17,NEZPERCETRIBE_WQX-05903A,46.36905833,-116.5649639,,,,3.37,,6.91,11.35,5.5,,13.6,989.8786621
6835,2015-02-17,NEZPERCETRIBE_WQX-05903A,46.36905833,-116.5649639,,,,2.56,,7.24,11.72,5.7,,16,989.8786621
6836,2015-03-18,NEZPERCETRIBE_WQX-05903A,46.36905833,-116.5649639,,,,5,,6.38,11.28,5.6,,21.8,989.8786621
6837,2015-04-23,NEZPERCETRIBE_WQX-05903A,46.36905833,-116.5649639,,,,7,,7.49,11.01,3.5,,16.3,989.8786621
6838,2015-01-14,NEZPERCETRIBE_WQX-05903A,46.36905833,-116.5649639,,,,1.56,,7.05,12.12,7,,9.07,989.8786621
6839,2017-11-29,NEZPERCETRIBE_WQX-07206A,46.38144722,-116.489705,,,,3.6,,7.52,11.81,236,,12.1,986.5297241
6840,2018-05-09,NEZPERCETRIBE_WQX-07206A,46.38144722,-116.489705,,,,16,,7.14,9.98,98.7,,11,986.5297241
6841,2018-01-11,NEZPERCETRIBE_WQX-07206A,46.38144722,-116.489705,,,,1.3,,6.92,12.37,133,,15.1,986.5297241
6842,2018-03-12,NEZPERCETRIBE_WQX-07206A,46.38144722,-116.489705,,,,4.7,,6.77,12.65,99.9,,22.3,986.5297241
6843,2018-03-06,NEZPERCETRIBE_WQX-07206A,46.38144722,-116.489705,,,,1.2,,7.21,12.97,110,,3.04,986.5297241
6844,2018-04-11,NEZPERCETRIBE_WQX-07206A,46.38144722,-116.489705,,,,9.7,,6.8,10.56,88.2,,29.4,986.5297241
6845,2018-02-07,NEZPERCETRIBE_WQX-07206A,46.38144722,-116.489705,,,,5.6,,6.8,11.55,115,,11.1,986.5297241
6846,2014-12-11,NEZPERCETRIBE_WQX-07701A,46.391809,-116.5667992,,,,6.2,,7.53,9.52,6.7,,3.56,904.5733643
6847,2015-02-17,NEZPERCETRIBE_WQX-07701A,46.391809,-116.5667992,,,,4.11,,7.45,12.22,6.3,,14,904.5733643
6848,2015-05-27,NEZPERCETRIBE_WQX-07701A,46.391809,-116.5667992,,,,12.1,,7.1,7.67,5.5,,11.4,904.5733643
6849,2015-03-18,NEZPERCETRIBE_WQX-07701A,46.391809,-116.5667992,,,,6.9,,7.51,11.57,6.2,,9.36,904.5733643
6850,2015-04-23,NEZPERCETRIBE_WQX-07701A,46.391809,-116.5667992,,,,11.4,,9.23,12.23,3.5,,5.01,904.5733643
6851,2015-01-14,NEZPERCETRIBE_WQX-07701A,46.391809,-116.5667992,,,,1.22,,6.72,10.97,7.8,,5.13,904.5733643
6852,2017-11-29,NEZPERCETRIBE_WQX-05604A,46.39994444,-116.4179778,,,,4.2,,7.39,11.14,258,,2.49,914.03125
6853,2018-03-06,NEZPERCETRIBE_WQX-05604A,46.39994444,-116.4179778,,,,2.6,,6.88,12.59,148,,4.49,914.03125
6854,2018-04-11,NEZPERCETRIBE_WQX-05604A,46.39994444,-116.4179778,,,,7.8,,6.01,10.94,111,,45.6,914.03125
6855,2018-05-09,NEZPERCETRIBE_WQX-05604A,46.39994444,-116.4179778,,,,13.5,,6.73,11.22,101,,7.68,914.03125
6856,2018-01-11,NEZPERCETRIBE_WQX-05604A,46.39994444,-116.4179778,,,,2.2,,6.81,12.29,187,,11.9,914.03125
